source	target	polarity
ncbigene:390113	ncbigene:2782	1
ncbigene:390113	ncbigene:51764	1
ncbigene:390113	ncbigene:2788	1
ncbigene:119764	ncbigene:2774	1
ncbigene:119764	ncbigene:2782	1
ncbigene:119764	ncbigene:51764	1
ncbigene:119764	ncbigene:2788	1
ncbigene:401667	ncbigene:2774	1
ncbigene:401667	ncbigene:2782	1
ncbigene:401667	ncbigene:51764	1
ncbigene:401667	ncbigene:2788	1
ncbigene:401666	ncbigene:2774	1
ncbigene:401666	ncbigene:2782	1
ncbigene:401666	ncbigene:51764	1
ncbigene:401666	ncbigene:2788	1
ncbigene:119687	ncbigene:2774	1
ncbigene:119687	ncbigene:2782	1
ncbigene:119687	ncbigene:51764	1
ncbigene:119687	ncbigene:2788	1
ncbigene:79345	ncbigene:2774	1
ncbigene:79345	ncbigene:2782	1
ncbigene:79345	ncbigene:51764	1
ncbigene:79345	ncbigene:2788	1
ncbigene:79339	ncbigene:2774	1
ncbigene:79339	ncbigene:2782	1
ncbigene:79339	ncbigene:51764	1
ncbigene:79339	ncbigene:2788	1
ncbigene:282763	ncbigene:2774	1
ncbigene:282763	ncbigene:2782	1
ncbigene:282763	ncbigene:51764	1
ncbigene:282763	ncbigene:2788	1
ncbigene:390058	ncbigene:2774	1
ncbigene:390058	ncbigene:2782	1
ncbigene:390058	ncbigene:51764	1
ncbigene:390058	ncbigene:2788	1
ncbigene:390038	ncbigene:2774	1
ncbigene:390038	ncbigene:2782	1
ncbigene:390038	ncbigene:51764	1
ncbigene:390038	ncbigene:2788	1
ncbigene:143503	ncbigene:2774	1
ncbigene:143503	ncbigene:2782	1
ncbigene:143503	ncbigene:51764	1
ncbigene:143503	ncbigene:2788	1
ncbigene:81285	ncbigene:2774	1
ncbigene:81285	ncbigene:2782	1
ncbigene:81285	ncbigene:51764	1
ncbigene:81285	ncbigene:2788	1
ncbigene:256892	ncbigene:2774	1
ncbigene:256892	ncbigene:2782	1
ncbigene:256892	ncbigene:51764	1
ncbigene:256892	ncbigene:2788	1
ncbigene:119694	ncbigene:2774	1
ncbigene:119694	ncbigene:2782	1
ncbigene:119694	ncbigene:51764	1
ncbigene:119694	ncbigene:2788	1
ncbigene:79324	ncbigene:2774	1
ncbigene:79324	ncbigene:2782	1
ncbigene:79324	ncbigene:51764	1
ncbigene:79324	ncbigene:2788	1
ncbigene:81282	ncbigene:2774	1
ncbigene:81282	ncbigene:2782	1
ncbigene:81282	ncbigene:51764	1
ncbigene:81282	ncbigene:2788	1
ncbigene:401663	ncbigene:2774	1
ncbigene:401663	ncbigene:2782	1
ncbigene:401663	ncbigene:51764	1
ncbigene:401663	ncbigene:2788	1
ncbigene:390063	ncbigene:2774	1
ncbigene:390063	ncbigene:2782	1
ncbigene:390063	ncbigene:51764	1
ncbigene:390063	ncbigene:2788	1
ncbigene:390064	ncbigene:2774	1
ncbigene:390064	ncbigene:2782	1
ncbigene:390064	ncbigene:51764	1
ncbigene:390064	ncbigene:2788	1
ncbigene:79470	ncbigene:2774	1
ncbigene:79470	ncbigene:2782	1
ncbigene:79470	ncbigene:51764	1
ncbigene:79470	ncbigene:2788	1
ncbigene:119682	ncbigene:2774	1
ncbigene:119682	ncbigene:2782	1
ncbigene:119682	ncbigene:51764	1
ncbigene:119682	ncbigene:2788	1
ncbigene:390059	ncbigene:2774	1
ncbigene:390059	ncbigene:2782	1
ncbigene:390059	ncbigene:51764	1
ncbigene:390059	ncbigene:2788	1
ncbigene:390061	ncbigene:2774	1
ncbigene:390061	ncbigene:2782	1
ncbigene:390061	ncbigene:51764	1
ncbigene:390061	ncbigene:2788	1
ncbigene:119692	ncbigene:2774	1
ncbigene:119692	ncbigene:2782	1
ncbigene:119692	ncbigene:51764	1
ncbigene:119692	ncbigene:2788	1
ncbigene:401665	ncbigene:2774	1
ncbigene:401665	ncbigene:2782	1
ncbigene:401665	ncbigene:51764	1
ncbigene:401665	ncbigene:2788	1
ncbigene:283111	ncbigene:2774	1
ncbigene:283111	ncbigene:2782	1
ncbigene:283111	ncbigene:51764	1
ncbigene:283111	ncbigene:2788	1
ncbigene:23538	ncbigene:2774	1
ncbigene:23538	ncbigene:2782	1
ncbigene:23538	ncbigene:51764	1
ncbigene:23538	ncbigene:2788	1
ncbigene:390054	ncbigene:2774	1
ncbigene:390054	ncbigene:2782	1
ncbigene:390054	ncbigene:51764	1
ncbigene:390054	ncbigene:2788	1
ncbigene:255725	ncbigene:2774	1
ncbigene:255725	ncbigene:2782	1
ncbigene:255725	ncbigene:51764	1
ncbigene:255725	ncbigene:2788	1
ncbigene:143496	ncbigene:2774	1
ncbigene:143496	ncbigene:2782	1
ncbigene:143496	ncbigene:51764	1
ncbigene:143496	ncbigene:2788	1
ncbigene:340980	ncbigene:2774	1
ncbigene:340980	ncbigene:2782	1
ncbigene:340980	ncbigene:51764	1
ncbigene:340980	ncbigene:2788	1
ncbigene:390066	ncbigene:2774	1
ncbigene:390066	ncbigene:2782	1
ncbigene:390066	ncbigene:51764	1
ncbigene:390066	ncbigene:2788	1
ncbigene:79296	ncbigene:2774	1
ncbigene:79296	ncbigene:2782	1
ncbigene:79296	ncbigene:51764	1
ncbigene:79296	ncbigene:2788	1
ncbigene:119678	ncbigene:2774	1
ncbigene:119678	ncbigene:2782	1
ncbigene:119678	ncbigene:51764	1
ncbigene:119678	ncbigene:2788	1
ncbigene:390081	ncbigene:2774	1
ncbigene:390081	ncbigene:2782	1
ncbigene:390081	ncbigene:51764	1
ncbigene:390081	ncbigene:2788	1
ncbigene:390082	ncbigene:2774	1
ncbigene:390082	ncbigene:2782	1
ncbigene:390082	ncbigene:51764	1
ncbigene:390082	ncbigene:2788	1
ncbigene:390078	ncbigene:2774	1
ncbigene:390078	ncbigene:2782	1
ncbigene:390078	ncbigene:51764	1
ncbigene:390078	ncbigene:2788	1
ncbigene:390079	ncbigene:2774	1
ncbigene:390079	ncbigene:2782	1
ncbigene:390079	ncbigene:51764	1
ncbigene:390079	ncbigene:2788	1
ncbigene:390067	ncbigene:2774	1
ncbigene:390067	ncbigene:2782	1
ncbigene:390067	ncbigene:51764	1
ncbigene:390067	ncbigene:2788	1
ncbigene:390037	ncbigene:2774	1
ncbigene:390037	ncbigene:2782	1
ncbigene:390037	ncbigene:51764	1
ncbigene:390037	ncbigene:2788	1
ncbigene:143502	ncbigene:2774	1
ncbigene:143502	ncbigene:2782	1
ncbigene:143502	ncbigene:51764	1
ncbigene:143502	ncbigene:2788	1
ncbigene:119679	ncbigene:2774	1
ncbigene:119679	ncbigene:2782	1
ncbigene:119679	ncbigene:51764	1
ncbigene:119679	ncbigene:2788	1
ncbigene:390036	ncbigene:2774	1
ncbigene:390036	ncbigene:2782	1
ncbigene:390036	ncbigene:51764	1
ncbigene:390036	ncbigene:2788	1
ncbigene:119774	ncbigene:2774	1
ncbigene:119774	ncbigene:2782	1
ncbigene:119774	ncbigene:51764	1
ncbigene:119774	ncbigene:2788	1
ncbigene:338751	ncbigene:2774	1
ncbigene:338751	ncbigene:2782	1
ncbigene:338751	ncbigene:51764	1
ncbigene:338751	ncbigene:2788	1
ncbigene:119772	ncbigene:2774	1
ncbigene:119772	ncbigene:2782	1
ncbigene:119772	ncbigene:51764	1
ncbigene:119772	ncbigene:2788	1
ncbigene:79473	ncbigene:2774	1
ncbigene:79473	ncbigene:2782	1
ncbigene:79473	ncbigene:51764	1
ncbigene:79473	ncbigene:2788	1
ncbigene:390077	ncbigene:2774	1
ncbigene:390077	ncbigene:2782	1
ncbigene:390077	ncbigene:51764	1
ncbigene:390077	ncbigene:2788	1
ncbigene:390072	ncbigene:2774	1
ncbigene:390072	ncbigene:2782	1
ncbigene:390072	ncbigene:51764	1
ncbigene:390072	ncbigene:2788	1
ncbigene:390075	ncbigene:2774	1
ncbigene:390075	ncbigene:2782	1
ncbigene:390075	ncbigene:51764	1
ncbigene:390075	ncbigene:2788	1
ncbigene:119695	ncbigene:2774	1
ncbigene:119695	ncbigene:2782	1
ncbigene:119695	ncbigene:51764	1
ncbigene:119695	ncbigene:2788	1
ncbigene:120787	ncbigene:2774	1
ncbigene:120787	ncbigene:2782	1
ncbigene:120787	ncbigene:51764	1
ncbigene:120787	ncbigene:2788	1
ncbigene:283110	ncbigene:2774	1
ncbigene:283110	ncbigene:2782	1
ncbigene:283110	ncbigene:51764	1
ncbigene:283110	ncbigene:2788	1
ncbigene:120796	ncbigene:2774	1
ncbigene:120796	ncbigene:2782	1
ncbigene:120796	ncbigene:51764	1
ncbigene:120796	ncbigene:2788	1
ncbigene:390083	ncbigene:2774	1
ncbigene:390083	ncbigene:2782	1
ncbigene:390083	ncbigene:51764	1
ncbigene:390083	ncbigene:2788	1
ncbigene:120793	ncbigene:2774	1
ncbigene:120793	ncbigene:2782	1
ncbigene:120793	ncbigene:51764	1
ncbigene:120793	ncbigene:2788	1
ncbigene:390084	ncbigene:2774	1
ncbigene:390084	ncbigene:2782	1
ncbigene:390084	ncbigene:51764	1
ncbigene:390084	ncbigene:2788	1
ncbigene:387748	ncbigene:2774	1
ncbigene:387748	ncbigene:2782	1
ncbigene:387748	ncbigene:51764	1
ncbigene:387748	ncbigene:2788	1
ncbigene:196335	ncbigene:2774	1
ncbigene:196335	ncbigene:2782	1
ncbigene:196335	ncbigene:51764	1
ncbigene:196335	ncbigene:2788	1
ncbigene:219982	ncbigene:2774	1
ncbigene:219982	ncbigene:2782	1
ncbigene:219982	ncbigene:51764	1
ncbigene:219982	ncbigene:2788	1
ncbigene:219981	ncbigene:2774	1
ncbigene:219981	ncbigene:2782	1
ncbigene:219981	ncbigene:51764	1
ncbigene:219981	ncbigene:2788	1
ncbigene:81050	ncbigene:2774	1
ncbigene:81050	ncbigene:2782	1
ncbigene:81050	ncbigene:51764	1
ncbigene:81050	ncbigene:2788	1
ncbigene:390181	ncbigene:2774	1
ncbigene:390181	ncbigene:2782	1
ncbigene:390181	ncbigene:51764	1
ncbigene:390181	ncbigene:2788	1
ncbigene:79482	ncbigene:2774	1
ncbigene:79482	ncbigene:2782	1
ncbigene:79482	ncbigene:51764	1
ncbigene:79482	ncbigene:2788	1
ncbigene:390195	ncbigene:2774	1
ncbigene:390195	ncbigene:2782	1
ncbigene:390195	ncbigene:51764	1
ncbigene:390195	ncbigene:2788	1
ncbigene:338675	ncbigene:2774	1
ncbigene:338675	ncbigene:2782	1
ncbigene:338675	ncbigene:51764	1
ncbigene:338675	ncbigene:2788	1
ncbigene:219493	ncbigene:2774	1
ncbigene:219493	ncbigene:2782	1
ncbigene:219493	ncbigene:51764	1
ncbigene:219493	ncbigene:2788	1
ncbigene:219447	ncbigene:2774	1
ncbigene:219447	ncbigene:2782	1
ncbigene:219447	ncbigene:51764	1
ncbigene:219447	ncbigene:2788	1
ncbigene:390445	ncbigene:2774	1
ncbigene:390445	ncbigene:2782	1
ncbigene:390445	ncbigene:51764	1
ncbigene:390445	ncbigene:2788	1
ncbigene:390191	ncbigene:2774	1
ncbigene:390191	ncbigene:2782	1
ncbigene:390191	ncbigene:51764	1
ncbigene:390191	ncbigene:2788	1
ncbigene:219965	ncbigene:2774	1
ncbigene:219965	ncbigene:2782	1
ncbigene:219965	ncbigene:51764	1
ncbigene:219965	ncbigene:2788	1
ncbigene:390190	ncbigene:2774	1
ncbigene:390190	ncbigene:2782	1
ncbigene:390190	ncbigene:51764	1
ncbigene:390190	ncbigene:2788	1
ncbigene:219968	ncbigene:2774	1
ncbigene:219968	ncbigene:2782	1
ncbigene:219968	ncbigene:51764	1
ncbigene:219968	ncbigene:2788	1
ncbigene:441608	ncbigene:2774	1
ncbigene:441608	ncbigene:2782	1
ncbigene:441608	ncbigene:51764	1
ncbigene:441608	ncbigene:2788	1
ncbigene:392391	ncbigene:2774	1
ncbigene:392391	ncbigene:2782	1
ncbigene:392391	ncbigene:51764	1
ncbigene:392391	ncbigene:2788	1
ncbigene:390142	ncbigene:2774	1
ncbigene:390142	ncbigene:2782	1
ncbigene:390142	ncbigene:51764	1
ncbigene:390142	ncbigene:2788	1
ncbigene:219436	ncbigene:2774	1
ncbigene:219436	ncbigene:2782	1
ncbigene:219436	ncbigene:51764	1
ncbigene:219436	ncbigene:2788	1
ncbigene:390144	ncbigene:2774	1
ncbigene:390144	ncbigene:2782	1
ncbigene:390144	ncbigene:51764	1
ncbigene:390144	ncbigene:2788	1
ncbigene:219438	ncbigene:2774	1
ncbigene:219438	ncbigene:2782	1
ncbigene:219438	ncbigene:51764	1
ncbigene:219438	ncbigene:2788	1
ncbigene:338674	ncbigene:2774	1
ncbigene:338674	ncbigene:2782	1
ncbigene:338674	ncbigene:51764	1
ncbigene:338674	ncbigene:2788	1
ncbigene:26341	ncbigene:2774	1
ncbigene:26341	ncbigene:2782	1
ncbigene:26341	ncbigene:51764	1
ncbigene:26341	ncbigene:2788	1
ncbigene:403273	ncbigene:2774	1
ncbigene:403273	ncbigene:2782	1
ncbigene:403273	ncbigene:51764	1
ncbigene:403273	ncbigene:2788	1
ncbigene:403274	ncbigene:2774	1
ncbigene:403274	ncbigene:2782	1
ncbigene:403274	ncbigene:51764	1
ncbigene:403274	ncbigene:2788	1
ncbigene:79310	ncbigene:2774	1
ncbigene:79310	ncbigene:2782	1
ncbigene:79310	ncbigene:51764	1
ncbigene:79310	ncbigene:2788	1
ncbigene:79295	ncbigene:2774	1
ncbigene:79295	ncbigene:2782	1
ncbigene:79295	ncbigene:51764	1
ncbigene:79295	ncbigene:2788	1
ncbigene:10798	ncbigene:2774	1
ncbigene:10798	ncbigene:2782	1
ncbigene:10798	ncbigene:51764	1
ncbigene:10798	ncbigene:2788	1
ncbigene:282775	ncbigene:2774	1
ncbigene:282775	ncbigene:2782	1
ncbigene:282775	ncbigene:51764	1
ncbigene:282775	ncbigene:2788	1
ncbigene:26339	ncbigene:2774	1
ncbigene:26339	ncbigene:2782	1
ncbigene:26339	ncbigene:51764	1
ncbigene:26339	ncbigene:2788	1
ncbigene:402135	ncbigene:2774	1
ncbigene:402135	ncbigene:2782	1
ncbigene:402135	ncbigene:51764	1
ncbigene:402135	ncbigene:2788	1
ncbigene:403277	ncbigene:2774	1
ncbigene:403277	ncbigene:2782	1
ncbigene:403277	ncbigene:51764	1
ncbigene:403277	ncbigene:2788	1
ncbigene:403278	ncbigene:2774	1
ncbigene:403278	ncbigene:2782	1
ncbigene:403278	ncbigene:51764	1
ncbigene:403278	ncbigene:2788	1
ncbigene:219437	ncbigene:2774	1
ncbigene:219437	ncbigene:2782	1
ncbigene:219437	ncbigene:51764	1
ncbigene:219437	ncbigene:2788	1
ncbigene:26338	ncbigene:2774	1
ncbigene:26338	ncbigene:2782	1
ncbigene:26338	ncbigene:51764	1
ncbigene:26338	ncbigene:2788	1
ncbigene:390168	ncbigene:2774	1
ncbigene:390168	ncbigene:2782	1
ncbigene:390168	ncbigene:51764	1
ncbigene:390168	ncbigene:2788	1
ncbigene:390167	ncbigene:2774	1
ncbigene:390167	ncbigene:2782	1
ncbigene:390167	ncbigene:51764	1
ncbigene:390167	ncbigene:2788	1
ncbigene:219487	ncbigene:2774	1
ncbigene:219487	ncbigene:2782	1
ncbigene:219487	ncbigene:51764	1
ncbigene:219487	ncbigene:2788	1
ncbigene:219482	ncbigene:2774	1
ncbigene:219482	ncbigene:2782	1
ncbigene:219482	ncbigene:51764	1
ncbigene:219482	ncbigene:2788	1
ncbigene:219484	ncbigene:2774	1
ncbigene:219484	ncbigene:2782	1
ncbigene:219484	ncbigene:51764	1
ncbigene:219484	ncbigene:2788	1
ncbigene:390162	ncbigene:2774	1
ncbigene:390162	ncbigene:2782	1
ncbigene:390162	ncbigene:51764	1
ncbigene:390162	ncbigene:2788	1
ncbigene:120065	ncbigene:2774	1
ncbigene:120065	ncbigene:2782	1
ncbigene:120065	ncbigene:51764	1
ncbigene:120065	ncbigene:2788	1
ncbigene:120066	ncbigene:2774	1
ncbigene:120066	ncbigene:2782	1
ncbigene:120066	ncbigene:51764	1
ncbigene:120066	ncbigene:2788	1
ncbigene:219479	ncbigene:2774	1
ncbigene:219479	ncbigene:2782	1
ncbigene:219479	ncbigene:51764	1
ncbigene:219479	ncbigene:2788	1
ncbigene:390155	ncbigene:2774	1
ncbigene:390155	ncbigene:2782	1
ncbigene:390155	ncbigene:51764	1
ncbigene:390155	ncbigene:2788	1
ncbigene:219464	ncbigene:2774	1
ncbigene:219464	ncbigene:2782	1
ncbigene:219464	ncbigene:51764	1
ncbigene:219464	ncbigene:2788	1
ncbigene:390154	ncbigene:2774	1
ncbigene:390154	ncbigene:2782	1
ncbigene:390154	ncbigene:51764	1
ncbigene:390154	ncbigene:2788	1
ncbigene:81696	ncbigene:2774	1
ncbigene:81696	ncbigene:2782	1
ncbigene:81696	ncbigene:51764	1
ncbigene:81696	ncbigene:2788	1
ncbigene:390148	ncbigene:2774	1
ncbigene:390148	ncbigene:2782	1
ncbigene:390148	ncbigene:51764	1
ncbigene:390148	ncbigene:2788	1
ncbigene:8590	ncbigene:2774	1
ncbigene:8590	ncbigene:2782	1
ncbigene:8590	ncbigene:51764	1
ncbigene:8590	ncbigene:2788	1
ncbigene:135946	ncbigene:2774	1
ncbigene:135946	ncbigene:2782	1
ncbigene:135946	ncbigene:51764	1
ncbigene:135946	ncbigene:2788	1
ncbigene:389090	ncbigene:2774	1
ncbigene:389090	ncbigene:2782	1
ncbigene:389090	ncbigene:51764	1
ncbigene:389090	ncbigene:2788	1
ncbigene:150681	ncbigene:2774	1
ncbigene:150681	ncbigene:2782	1
ncbigene:150681	ncbigene:51764	1
ncbigene:150681	ncbigene:2788	1
ncbigene:390321	ncbigene:2774	1
ncbigene:390321	ncbigene:2782	1
ncbigene:390321	ncbigene:51764	1
ncbigene:390321	ncbigene:2788	1
ncbigene:341416	ncbigene:2774	1
ncbigene:341416	ncbigene:2782	1
ncbigene:341416	ncbigene:51764	1
ncbigene:341416	ncbigene:2788	1
ncbigene:254786	ncbigene:2774	1
ncbigene:254786	ncbigene:2782	1
ncbigene:254786	ncbigene:51764	1
ncbigene:254786	ncbigene:2788	1
ncbigene:341418	ncbigene:2774	1
ncbigene:341418	ncbigene:2782	1
ncbigene:341418	ncbigene:51764	1
ncbigene:341418	ncbigene:2788	1
ncbigene:283365	ncbigene:2774	1
ncbigene:283365	ncbigene:2782	1
ncbigene:283365	ncbigene:51764	1
ncbigene:283365	ncbigene:2788	1
ncbigene:403282	ncbigene:2774	1
ncbigene:403282	ncbigene:2782	1
ncbigene:403282	ncbigene:51764	1
ncbigene:403282	ncbigene:2788	1
ncbigene:403284	ncbigene:2774	1
ncbigene:403284	ncbigene:2782	1
ncbigene:403284	ncbigene:51764	1
ncbigene:403284	ncbigene:2788	1
ncbigene:390327	ncbigene:2774	1
ncbigene:390327	ncbigene:2782	1
ncbigene:390327	ncbigene:51764	1
ncbigene:390327	ncbigene:2788	1
ncbigene:254783	ncbigene:2774	1
ncbigene:254783	ncbigene:2782	1
ncbigene:254783	ncbigene:51764	1
ncbigene:254783	ncbigene:2788	1
ncbigene:390323	ncbigene:2774	1
ncbigene:390323	ncbigene:2782	1
ncbigene:390323	ncbigene:51764	1
ncbigene:390323	ncbigene:2788	1
ncbigene:390326	ncbigene:2774	1
ncbigene:390326	ncbigene:2782	1
ncbigene:390326	ncbigene:51764	1
ncbigene:390326	ncbigene:2788	1
ncbigene:343169	ncbigene:2774	1
ncbigene:343169	ncbigene:2782	1
ncbigene:343169	ncbigene:51764	1
ncbigene:343169	ncbigene:2788	1
ncbigene:79549	ncbigene:2774	1
ncbigene:79549	ncbigene:2782	1
ncbigene:79549	ncbigene:51764	1
ncbigene:79549	ncbigene:2788	1
ncbigene:81448	ncbigene:2774	1
ncbigene:81448	ncbigene:2782	1
ncbigene:81448	ncbigene:51764	1
ncbigene:81448	ncbigene:2788	1
ncbigene:391114	ncbigene:2774	1
ncbigene:391114	ncbigene:2782	1
ncbigene:391114	ncbigene:51764	1
ncbigene:391114	ncbigene:2788	1
ncbigene:128371	ncbigene:2774	1
ncbigene:128371	ncbigene:2782	1
ncbigene:128371	ncbigene:51764	1
ncbigene:128371	ncbigene:2788	1
ncbigene:390261	ncbigene:2774	1
ncbigene:390261	ncbigene:2782	1
ncbigene:390261	ncbigene:51764	1
ncbigene:390261	ncbigene:2788	1
ncbigene:128372	ncbigene:2774	1
ncbigene:128372	ncbigene:2782	1
ncbigene:128372	ncbigene:51764	1
ncbigene:128372	ncbigene:2788	1
ncbigene:81442	ncbigene:2774	1
ncbigene:81442	ncbigene:2782	1
ncbigene:81442	ncbigene:51764	1
ncbigene:81442	ncbigene:2788	1
ncbigene:128366	ncbigene:2774	1
ncbigene:128366	ncbigene:2782	1
ncbigene:128366	ncbigene:51764	1
ncbigene:128366	ncbigene:2788	1
ncbigene:219952	ncbigene:2774	1
ncbigene:219952	ncbigene:2782	1
ncbigene:219952	ncbigene:51764	1
ncbigene:219952	ncbigene:2788	1
ncbigene:341799	ncbigene:2774	1
ncbigene:341799	ncbigene:2782	1
ncbigene:341799	ncbigene:51764	1
ncbigene:341799	ncbigene:2788	1
ncbigene:219874	ncbigene:2774	1
ncbigene:219874	ncbigene:2782	1
ncbigene:219874	ncbigene:51764	1
ncbigene:219874	ncbigene:2788	1
ncbigene:346517	ncbigene:2774	1
ncbigene:346517	ncbigene:2782	1
ncbigene:346517	ncbigene:51764	1
ncbigene:346517	ncbigene:2788	1
ncbigene:390260	ncbigene:2774	1
ncbigene:390260	ncbigene:2782	1
ncbigene:390260	ncbigene:51764	1
ncbigene:390260	ncbigene:2788	1
ncbigene:391112	ncbigene:2774	1
ncbigene:391112	ncbigene:2782	1
ncbigene:391112	ncbigene:51764	1
ncbigene:391112	ncbigene:2788	1
ncbigene:390892	ncbigene:2774	1
ncbigene:390892	ncbigene:2782	1
ncbigene:390892	ncbigene:51764	1
ncbigene:390892	ncbigene:2788	1
ncbigene:26333	ncbigene:2774	1
ncbigene:26333	ncbigene:2782	1
ncbigene:26333	ncbigene:51764	1
ncbigene:26333	ncbigene:2788	1
ncbigene:26659	ncbigene:2774	1
ncbigene:26659	ncbigene:2782	1
ncbigene:26659	ncbigene:51764	1
ncbigene:26659	ncbigene:2788	1
ncbigene:26664	ncbigene:2774	1
ncbigene:26664	ncbigene:2782	1
ncbigene:26664	ncbigene:51764	1
ncbigene:26664	ncbigene:2788	1
ncbigene:26658	ncbigene:2774	1
ncbigene:26658	ncbigene:2782	1
ncbigene:26658	ncbigene:51764	1
ncbigene:26658	ncbigene:2788	1
ncbigene:162998	ncbigene:2774	1
ncbigene:162998	ncbigene:2782	1
ncbigene:162998	ncbigene:51764	1
ncbigene:162998	ncbigene:2788	1
ncbigene:125958	ncbigene:2774	1
ncbigene:125958	ncbigene:2782	1
ncbigene:125958	ncbigene:51764	1
ncbigene:125958	ncbigene:2788	1
ncbigene:26648	ncbigene:2774	1
ncbigene:26648	ncbigene:2782	1
ncbigene:26648	ncbigene:51764	1
ncbigene:26648	ncbigene:2788	1
ncbigene:125962	ncbigene:2774	1
ncbigene:125962	ncbigene:2782	1
ncbigene:125962	ncbigene:51764	1
ncbigene:125962	ncbigene:2788	1
ncbigene:390882	ncbigene:2774	1
ncbigene:390882	ncbigene:2782	1
ncbigene:390882	ncbigene:51764	1
ncbigene:390882	ncbigene:2788	1
ncbigene:390883	ncbigene:2774	1
ncbigene:390883	ncbigene:2782	1
ncbigene:390883	ncbigene:51764	1
ncbigene:390883	ncbigene:2788	1
ncbigene:390275	ncbigene:2774	1
ncbigene:390275	ncbigene:2782	1
ncbigene:390275	ncbigene:51764	1
ncbigene:390275	ncbigene:2788	1
ncbigene:219858	ncbigene:2774	1
ncbigene:219858	ncbigene:2782	1
ncbigene:219858	ncbigene:51764	1
ncbigene:219858	ncbigene:2788	1
ncbigene:26595	ncbigene:2774	1
ncbigene:26595	ncbigene:2782	1
ncbigene:26595	ncbigene:51764	1
ncbigene:26595	ncbigene:2788	1
ncbigene:390271	ncbigene:2774	1
ncbigene:390271	ncbigene:2782	1
ncbigene:390271	ncbigene:51764	1
ncbigene:390271	ncbigene:2788	1
ncbigene:283162	ncbigene:2774	1
ncbigene:283162	ncbigene:2782	1
ncbigene:283162	ncbigene:51764	1
ncbigene:283162	ncbigene:2788	1
ncbigene:26493	ncbigene:2774	1
ncbigene:26493	ncbigene:2782	1
ncbigene:26493	ncbigene:51764	1
ncbigene:26493	ncbigene:2788	1
ncbigene:283159	ncbigene:2774	1
ncbigene:283159	ncbigene:2782	1
ncbigene:283159	ncbigene:51764	1
ncbigene:283159	ncbigene:2788	1
ncbigene:283160	ncbigene:2774	1
ncbigene:283160	ncbigene:2782	1
ncbigene:283160	ncbigene:51764	1
ncbigene:283160	ncbigene:2788	1
ncbigene:338662	ncbigene:2774	1
ncbigene:338662	ncbigene:2782	1
ncbigene:338662	ncbigene:51764	1
ncbigene:338662	ncbigene:2788	1
ncbigene:26494	ncbigene:2774	1
ncbigene:26494	ncbigene:2782	1
ncbigene:26494	ncbigene:51764	1
ncbigene:26494	ncbigene:2788	1
ncbigene:26492	ncbigene:2774	1
ncbigene:26492	ncbigene:2782	1
ncbigene:26492	ncbigene:51764	1
ncbigene:26492	ncbigene:2788	1
ncbigene:219865	ncbigene:2774	1
ncbigene:219865	ncbigene:2782	1
ncbigene:219865	ncbigene:51764	1
ncbigene:219865	ncbigene:2788	1
ncbigene:219469	ncbigene:2774	1
ncbigene:219469	ncbigene:2782	1
ncbigene:219469	ncbigene:51764	1
ncbigene:219469	ncbigene:2788	1
ncbigene:390151	ncbigene:2774	1
ncbigene:390151	ncbigene:2782	1
ncbigene:390151	ncbigene:51764	1
ncbigene:390151	ncbigene:2788	1
ncbigene:390152	ncbigene:2774	1
ncbigene:390152	ncbigene:2782	1
ncbigene:390152	ncbigene:51764	1
ncbigene:390152	ncbigene:2788	1
ncbigene:120586	ncbigene:2774	1
ncbigene:120586	ncbigene:2782	1
ncbigene:120586	ncbigene:51764	1
ncbigene:120586	ncbigene:2788	1
ncbigene:219477	ncbigene:2774	1
ncbigene:219477	ncbigene:2782	1
ncbigene:219477	ncbigene:51764	1
ncbigene:219477	ncbigene:2788	1
ncbigene:81168	ncbigene:2774	1
ncbigene:81168	ncbigene:2782	1
ncbigene:81168	ncbigene:51764	1
ncbigene:81168	ncbigene:2788	1
ncbigene:390157	ncbigene:2774	1
ncbigene:390157	ncbigene:2782	1
ncbigene:390157	ncbigene:51764	1
ncbigene:390157	ncbigene:2788	1
ncbigene:219473	ncbigene:2774	1
ncbigene:219473	ncbigene:2782	1
ncbigene:219473	ncbigene:51764	1
ncbigene:219473	ncbigene:2788	1
ncbigene:219453	ncbigene:2774	1
ncbigene:219453	ncbigene:2782	1
ncbigene:219453	ncbigene:51764	1
ncbigene:219453	ncbigene:2788	1
ncbigene:341568	ncbigene:2774	1
ncbigene:341568	ncbigene:2782	1
ncbigene:341568	ncbigene:51764	1
ncbigene:341568	ncbigene:2788	1
ncbigene:219417	ncbigene:2774	1
ncbigene:219417	ncbigene:2782	1
ncbigene:219417	ncbigene:51764	1
ncbigene:219417	ncbigene:2788	1
ncbigene:504189	ncbigene:2774	1
ncbigene:504189	ncbigene:2782	1
ncbigene:504189	ncbigene:51764	1
ncbigene:504189	ncbigene:2788	1
ncbigene:504190	ncbigene:2774	1
ncbigene:504190	ncbigene:2782	1
ncbigene:504190	ncbigene:51764	1
ncbigene:504190	ncbigene:2788	1
ncbigene:135924	ncbigene:2774	1
ncbigene:135924	ncbigene:2782	1
ncbigene:135924	ncbigene:51764	1
ncbigene:135924	ncbigene:2788	1
ncbigene:130075	ncbigene:2774	1
ncbigene:130075	ncbigene:2782	1
ncbigene:130075	ncbigene:51764	1
ncbigene:130075	ncbigene:2788	1
